ticker,date,target
PYPL,2019-03-25,1
AMAT,2019-03-25,1
NFLX,2019-03-25,0
SHOP,2019-03-25,1
MU,2019-03-26,0
SHOP,2019-03-26,0
CRM,2019-03-26,0
MDB,2019-03-26,0
ISRG,2019-03-26,0
MA,2019-03-26,0
AMZN,2019-03-26,0
JPM,2019-03-26,0
AAPL,2019-03-26,1
TGT,2019-03-26,1
NFLX,2019-03-26,0
BLK,2019-03-26,0
WMT,2019-03-26,0
DXCM,2019-03-26,0
UNH,2019-03-26,0
NVDA,2019-03-26,0
AMAT,2019-03-26,0
NOW,2019-03-26,0
META,2019-03-26,0
PYPL,2019-03-26,0
COST,2019-03-26,1
GS,2019-03-26,0
WFC,2019-03-26,0
INTC,2019-03-26,0
MSFT,2019-03-26,0
AVGO,2019-03-26,0
AMD,2019-03-26,0
QCOM,2019-03-26,0
ENPH,2019-03-26,1
TSLA,2019-03-26,1
EBAY,2019-03-26,0
BAC,2019-03-26,0
FSLR,2019-03-26,1
GOOGL,2019-03-26,0
V,2019-03-26,0
MS,2019-03-26,0
V,2019-03-27,1
GS,2019-03-27,1
PYPL,2019-03-27,1
TSLA,2019-03-27,1
AMAT,2019-03-27,0
UNH,2019-03-27,1
BLK,2019-03-27,1
TGT,2019-03-27,1
FSLR,2019-03-27,1
ISRG,2019-03-27,1
MSFT,2019-03-27,1
MS,2019-03-27,1
NOW,2019-03-27,1
META,2019-03-27,0
ENPH,2019-03-27,1
WFC,2019-03-27,1
INTC,2019-03-27,0
MDB,2019-03-27,1
BAC,2019-03-27,1
NVDA,2019-03-27,1
AVGO,2019-03-27,1
WMT,2019-03-27,0
AMZN,2019-03-27,1
MU,2019-03-27,1
CRM,2019-03-27,1
AMD,2019-03-27,1
SHOP,2019-03-27,1
EBAY,2019-03-27,0
QCOM,2019-03-27,0
MA,2019-03-27,1
AAPL,2019-03-27,1
GOOGL,2019-03-27,0
NFLX,2019-03-27,1
DXCM,2019-03-27,1
COST,2019-03-27,1
JPM,2019-03-27,1
META,2019-03-28,1
AMD,2019-03-28,1
NFLX,2019-03-28,1
ENPH,2019-03-28,1
MS,2019-03-28,1
INTC,2019-03-28,1
EBAY,2019-03-28,1
SHOP,2019-03-28,1
AMZN,2019-03-28,1
WFC,2019-03-28,0
NOW,2019-03-28,1
NVDA,2019-03-28,1
CRM,2019-03-28,1
AVGO,2019-03-28,1
QCOM,2019-03-28,1
MSFT,2019-03-28,1
AMAT,2019-03-28,1
WMT,2019-03-28,1
PYPL,2019-03-28,0
JPM,2019-03-28,1
GOOGL,2019-03-28,1
DXCM,2019-03-28,1
COST,2019-03-28,1
UNH,2019-03-28,1
BLK,2019-03-28,1
FSLR,2019-03-28,1
AAPL,2019-03-28,1
V,2019-03-28,1
GS,2019-03-28,1
TSLA,2019-03-28,1
MA,2019-03-28,1
BAC,2019-03-28,1
TGT,2019-03-28,0
MDB,2019-03-28,1
MU,2019-03-28,1
ISRG,2019-03-28,1
CRM,2019-03-29,1
NOW,2019-03-29,0
COST,2019-03-29,1
DXCM,2019-03-29,0
ENPH,2019-03-29,1
MU,2019-03-29,1
QCOM,2019-03-29,1
WFC,2019-03-29,1
AMD,2019-03-29,1
META,2019-03-29,1
AMAT,2019-03-29,1
MA,2019-03-29,1
MS,2019-03-29,1
MSFT,2019-03-29,1
NVDA,2019-03-29,1
GS,2019-03-29,1
PYPL,2019-03-29,1
V,2019-03-29,1
FSLR,2019-03-29,1
TGT,2019-03-29,0
BLK,2019-03-29,1
UNH,2019-03-29,0
ISRG,2019-03-29,1
AVGO,2019-03-29,1
GOOGL,2019-03-29,1
EBAY,2019-03-29,1
MDB,2019-03-29,1
SHOP,2019-03-29,0
NFLX,2019-03-29,1
INTC,2019-03-29,1
TSLA,2019-03-29,1
AMZN,2019-03-29,1
BAC,2019-03-29,1
JPM,2019-03-29,1
AAPL,2019-03-29,1
WMT,2019-03-29,1
AMAT,2019-04-01,0
WFC,2019-04-01,0
ISRG,2019-04-01,1
MSFT,2019-04-01,1
AMD,2019-04-01,1
BAC,2019-04-01,1
JPM,2019-04-01,1
META,2019-04-01,1
FSLR,2019-04-01,0
GS,2019-04-01,1
PYPL,2019-04-01,0
AMZN,2019-04-01,0
WMT,2019-04-01,0
V,2019-04-01,1
TGT,2019-04-01,0
AAPL,2019-04-01,1
BLK,2019-04-01,0
SHOP,2019-04-01,0
NVDA,2019-04-01,1
AVGO,2019-04-01,0
MU,2019-04-01,1
MS,2019-04-01,1
QCOM,2019-04-01,1
INTC,2019-04-01,0
EBAY,2019-04-01,1
MA,2019-04-01,1
DXCM,2019-04-01,1
CRM,2019-04-01,0
TSLA,2019-04-01,0
MDB,2019-04-01,0
GOOGL,2019-04-01,1
COST,2019-04-01,0
NOW,2019-04-01,1
UNH,2019-04-01,0
NFLX,2019-04-01,1
ENPH,2019-04-01,1
QCOM,2019-04-02,0
TGT,2019-04-02,0
AMZN,2019-04-02,1
CRM,2019-04-02,1
NFLX,2019-04-02,1
JPM,2019-04-02,1
V,2019-04-02,1
PYPL,2019-04-02,0
FSLR,2019-04-02,1
COST,2019-04-02,1
SHOP,2019-04-02,1
DXCM,2019-04-02,1
AAPL,2019-04-02,1
GOOGL,2019-04-02,1
AMD,2019-04-02,1
MSFT,2019-04-02,1
MU,2019-04-02,1
TSLA,2019-04-02,1
MA,2019-04-02,0
EBAY,2019-04-02,1
AMAT,2019-04-02,1
AVGO,2019-04-02,1
ISRG,2019-04-02,1
GS,2019-04-02,1
UNH,2019-04-02,1
BAC,2019-04-02,0
MS,2019-04-02,1
WMT,2019-04-02,1
WFC,2019-04-02,1
ENPH,2019-04-02,1
NOW,2019-04-02,1
INTC,2019-04-02,1
META,2019-04-02,0
MDB,2019-04-02,1
NVDA,2019-04-02,1
BLK,2019-04-02,1
COST,2019-04-03,1
NOW,2019-04-03,0
FSLR,2019-04-03,1
CRM,2019-04-03,0
PYPL,2019-04-03,0
MSFT,2019-04-03,0
NVDA,2019-04-03,0
GOOGL,2019-04-03,1
DXCM,2019-04-03,0
WFC,2019-04-03,1
ENPH,2019-04-03,0
AMD,2019-04-03,1
MDB,2019-04-03,0
MU,2019-04-03,0
MS,2019-04-03,1
MA,2019-04-03,0
JPM,2019-04-03,1
TSLA,2019-04-03,0
ISRG,2019-04-03,0
AMZN,2019-04-03,0
BAC,2019-04-03,1
AVGO,2019-04-03,0
SHOP,2019-04-03,0
WMT,2019-04-03,1
META,2019-04-03,1
GS,2019-04-03,1
UNH,2019-04-03,1
QCOM,2019-04-03,1
BLK,2019-04-03,1
TGT,2019-04-03,1
EBAY,2019-04-03,1
V,2019-04-03,0
INTC,2019-04-03,1
AMAT,2019-04-03,1
NFLX,2019-04-03,0
AAPL,2019-04-03,1
NFLX,2019-04-04,0
WFC,2019-04-04,0
TSLA,2019-04-04,1
META,2019-04-04,0
AVGO,2019-04-04,1
QCOM,2019-04-04,1
AMAT,2019-04-04,1
MS,2019-04-04,0
MU,2019-04-04,1
BAC,2019-04-04,0
SHOP,2019-04-04,1
WMT,2019-04-04,1
ISRG,2019-04-04,1
NOW,2019-04-04,0
AAPL,2019-04-04,1
MDB,2019-04-04,0
INTC,2019-04-04,0
JPM,2019-04-04,0
CRM,2019-04-04,1
COST,2019-04-04,1
GOOGL,2019-04-04,0
DXCM,2019-04-04,0
ENPH,2019-04-04,1
EBAY,2019-04-04,0
FSLR,2019-04-04,1
AMZN,2019-04-04,1
MA,2019-04-04,1
PYPL,2019-04-04,1
TGT,2019-04-04,0
V,2019-04-04,1
GS,2019-04-04,1
AMD,2019-04-04,0
MSFT,2019-04-04,1
BLK,2019-04-04,1
NVDA,2019-04-04,1
UNH,2019-04-04,1
TGT,2019-04-05,1
QCOM,2019-04-05,0
NVDA,2019-04-05,1
INTC,2019-04-05,1
MDB,2019-04-05,0
GS,2019-04-05,1
NOW,2019-04-05,1
JPM,2019-04-05,1
AMAT,2019-04-05,0
CRM,2019-04-05,0
MU,2019-04-05,0
AMD,2019-04-05,0
ENPH,2019-04-05,1
FSLR,2019-04-05,1
DXCM,2019-04-05,0
GOOGL,2019-04-05,0
PYPL,2019-04-05,1
BLK,2019-04-05,1
MS,2019-04-05,1
EBAY,2019-04-05,0
NFLX,2019-04-05,0
BAC,2019-04-05,1
AMZN,2019-04-05,1
SHOP,2019-04-05,1
WMT,2019-04-05,1
AVGO,2019-04-05,1
MSFT,2019-04-05,1
MA,2019-04-05,0
META,2019-04-05,0
UNH,2019-04-05,0
COST,2019-04-05,1
ISRG,2019-04-05,1
AAPL,2019-04-05,1
V,2019-04-05,1
WFC,2019-04-05,1
TSLA,2019-04-05,0
BAC,2019-04-08,0
AMZN,2019-04-08,0
AAPL,2019-04-08,0
MU,2019-04-08,0
PYPL,2019-04-08,1
V,2019-04-08,0
GOOGL,2019-04-08,0
MA,2019-04-08,0
SHOP,2019-04-08,1
WMT,2019-04-08,0
FSLR,2019-04-08,0
MS,2019-04-08,0
ISRG,2019-04-08,1
TGT,2019-04-08,0
CRM,2019-04-08,0
JPM,2019-04-08,0
UNH,2019-04-08,1
INTC,2019-04-08,0
EBAY,2019-04-08,0
NOW,2019-04-08,1
BLK,2019-04-08,0
AMAT,2019-04-08,0
TSLA,2019-04-08,0
MSFT,2019-04-08,0
ENPH,2019-04-08,0
NFLX,2019-04-08,1
AVGO,2019-04-08,0
WFC,2019-04-08,0
META,2019-04-08,1
AMD,2019-04-08,0
DXCM,2019-04-08,1
QCOM,2019-04-08,0
NVDA,2019-04-08,0
MDB,2019-04-08,1
GS,2019-04-08,0
COST,2019-04-08,0
AAPL,2019-04-09,1
INTC,2019-04-09,1
NFLX,2019-04-09,0
TSLA,2019-04-09,1
TGT,2019-04-09,1
MDB,2019-04-09,1
COST,2019-04-09,1
GS,2019-04-09,1
MSFT,2019-04-09,1
DXCM,2019-04-09,1
WMT,2019-04-09,1
UNH,2019-04-09,0
META,2019-04-09,1
WFC,2019-04-09,0
SHOP,2019-04-09,1
V,2019-04-09,1
BLK,2019-04-09,1
AMZN,2019-04-09,1
BAC,2019-04-09,1
MA,2019-04-09,1
QCOM,2019-04-09,0
PYPL,2019-04-09,1
AMD,2019-04-09,1
FSLR,2019-04-09,1
NVDA,2019-04-09,1
ISRG,2019-04-09,1
GOOGL,2019-04-09,1
MS,2019-04-09,1
MU,2019-04-09,1
CRM,2019-04-09,1
ENPH,2019-04-09,1
NOW,2019-04-09,1
EBAY,2019-04-09,0
AMAT,2019-04-09,1
JPM,2019-04-09,1
AVGO,2019-04-09,1
MU,2019-04-10,1
DXCM,2019-04-10,1
UNH,2019-04-10,0
TGT,2019-04-10,0
PYPL,2019-04-10,0
SHOP,2019-04-10,1
WFC,2019-04-10,0
META,2019-04-10,0
ENPH,2019-04-10,0
BLK,2019-04-10,1
AMZN,2019-04-10,0
COST,2019-04-10,0
MDB,2019-04-10,1
AMD,2019-04-10,0
AAPL,2019-04-10,0
MSFT,2019-04-10,1
WMT,2019-04-10,1
JPM,2019-04-10,1
INTC,2019-04-10,1
EBAY,2019-04-10,0
FSLR,2019-04-10,0
CRM,2019-04-10,1
QCOM,2019-04-10,0
AMAT,2019-04-10,1
GS,2019-04-10,0
ISRG,2019-04-10,0
NVDA,2019-04-10,0
NFLX,2019-04-10,1
MS,2019-04-10,1
MA,2019-04-10,0
TSLA,2019-04-10,0
BAC,2019-04-10,0
V,2019-04-10,0
NOW,2019-04-10,1
AVGO,2019-04-10,1
GOOGL,2019-04-10,1
AMD,2019-04-11,1
NOW,2019-04-11,0
BLK,2019-04-11,1
FSLR,2019-04-11,0
TGT,2019-04-11,1
AVGO,2019-04-11,1
PYPL,2019-04-11,1
UNH,2019-04-11,0
MS,2019-04-11,1
BAC,2019-04-11,1
NVDA,2019-04-11,0
AMZN,2019-04-11,0
META,2019-04-11,1
ENPH,2019-04-11,1
TSLA,2019-04-11,0
MA,2019-04-11,1
INTC,2019-04-11,1
WMT,2019-04-11,1
MDB,2019-04-11,0
GS,2019-04-11,1
ISRG,2019-04-11,0
V,2019-04-11,1
AAPL,2019-04-11,0
SHOP,2019-04-11,1
EBAY,2019-04-11,0
DXCM,2019-04-11,0
JPM,2019-04-11,1
CRM,2019-04-11,0
MSFT,2019-04-11,1
GOOGL,2019-04-11,1
AMAT,2019-04-11,1
MU,2019-04-11,0
COST,2019-04-11,1
WFC,2019-04-11,0
QCOM,2019-04-11,1
NFLX,2019-04-11,0
BAC,2019-04-12,0
TSLA,2019-04-12,0
GOOGL,2019-04-12,1
NOW,2019-04-12,0
EBAY,2019-04-12,1
V,2019-04-12,1
WFC,2019-04-12,1
MS,2019-04-12,0
ISRG,2019-04-12,0
SHOP,2019-04-12,1
MA,2019-04-12,1
DXCM,2019-04-12,1
JPM,2019-04-12,0
CRM,2019-04-12,0
AMAT,2019-04-12,0
COST,2019-04-12,1
QCOM,2019-04-12,1
NFLX,2019-04-12,0
MU,2019-04-12,0
MSFT,2019-04-12,1
PYPL,2019-04-12,0
UNH,2019-04-12,1
AMD,2019-04-12,0
BLK,2019-04-12,0
NVDA,2019-04-12,0
META,2019-04-12,1
ENPH,2019-04-12,0
GS,2019-04-12,0
FSLR,2019-04-12,1
AVGO,2019-04-12,0
AAPL,2019-04-12,1
MDB,2019-04-12,1
INTC,2019-04-12,0
AMZN,2019-04-12,1
WMT,2019-04-12,1
TGT,2019-04-12,1
MSFT,2019-04-15,0
ISRG,2019-04-15,0
AVGO,2019-04-15,1
TGT,2019-04-15,0
META,2019-04-15,0
NFLX,2019-04-15,1
MDB,2019-04-15,0
BAC,2019-04-15,1
V,2019-04-15,0
JPM,2019-04-15,1
AMZN,2019-04-15,1
WFC,2019-04-15,1
NOW,2019-04-15,0
AAPL,2019-04-15,1
GS,2019-04-15,1
GOOGL,2019-04-15,1
MU,2019-04-15,1
PYPL,2019-04-15,1
MA,2019-04-15,1
INTC,2019-04-15,1
MS,2019-04-15,1
WMT,2019-04-15,1
AMAT,2019-04-15,1
EBAY,2019-04-15,1
BLK,2019-04-15,1
AMD,2019-04-15,1
QCOM,2019-04-15,1
NVDA,2019-04-15,1
TSLA,2019-04-15,1
UNH,2019-04-15,0
DXCM,2019-04-15,0
SHOP,2019-04-15,0
ENPH,2019-04-15,1
CRM,2019-04-15,0
FSLR,2019-04-15,1
COST,2019-04-15,0
SHOP,2019-04-16,1
COST,2019-04-16,1
AMD,2019-04-16,0
GOOGL,2019-04-16,1
MU,2019-04-16,1
FSLR,2019-04-16,1
WFC,2019-04-16,0
AAPL,2019-04-16,1
JPM,2019-04-16,1
MA,2019-04-16,1
INTC,2019-04-16,1
TSLA,2019-04-16,0
AMZN,2019-04-16,1
MS,2019-04-16,1
CRM,2019-04-16,0
WMT,2019-04-16,1
PYPL,2019-04-16,1
MSFT,2019-04-16,1
DXCM,2019-04-16,0
AMAT,2019-04-16,1
TGT,2019-04-16,1
META,2019-04-16,0
BLK,2019-04-16,1
BAC,2019-04-16,1
UNH,2019-04-16,0
V,2019-04-16,1
QCOM,2019-04-16,1
EBAY,2019-04-16,0
AVGO,2019-04-16,1
NVDA,2019-04-16,0
NFLX,2019-04-16,0
ISRG,2019-04-16,0
ENPH,2019-04-16,1
GS,2019-04-16,1
NOW,2019-04-16,0
MDB,2019-04-16,0
FSLR,2019-04-17,0
WMT,2019-04-17,1
JPM,2019-04-17,0
TGT,2019-04-17,1
MS,2019-04-17,0
NVDA,2019-04-17,0
GOOGL,2019-04-17,1
PYPL,2019-04-17,0
MDB,2019-04-17,0
QCOM,2019-04-17,1
NFLX,2019-04-17,1
AMD,2019-04-17,1
AVGO,2019-04-17,0
GS,2019-04-17,0
TSLA,2019-04-17,1
AMZN,2019-04-17,0
META,2019-04-17,0
BLK,2019-04-17,0
V,2019-04-17,0
INTC,2019-04-17,0
MSFT,2019-04-17,1
ISRG,2019-04-17,1
DXCM,2019-04-17,1
ENPH,2019-04-17,0
AMAT,2019-04-17,1
AAPL,2019-04-17,1
BAC,2019-04-17,0
MA,2019-04-17,0
MU,2019-04-17,1
UNH,2019-04-17,1
NOW,2019-04-17,1
SHOP,2019-04-17,1
EBAY,2019-04-17,1
CRM,2019-04-17,1
WFC,2019-04-17,1
COST,2019-04-17,1
FSLR,2019-04-18,1
JPM,2019-04-18,1
BAC,2019-04-18,1
CRM,2019-04-18,1
TGT,2019-04-18,0
AVGO,2019-04-18,0
QCOM,2019-04-18,1
AMZN,2019-04-18,1
NVDA,2019-04-18,1
GS,2019-04-18,0
ISRG,2019-04-18,0
COST,2019-04-18,0
UNH,2019-04-18,1
MSFT,2019-04-18,1
EBAY,2019-04-18,1
BLK,2019-04-18,0
META,2019-04-18,1
WMT,2019-04-18,0
SHOP,2019-04-18,1
TSLA,2019-04-18,0
AMD,2019-04-18,1
MU,2019-04-18,0
MS,2019-04-18,0
GOOGL,2019-04-18,1
NOW,2019-04-18,1
PYPL,2019-04-18,0
WFC,2019-04-18,0
ENPH,2019-04-18,0
NFLX,2019-04-18,1
AAPL,2019-04-18,1
AMAT,2019-04-18,0
INTC,2019-04-18,1
MDB,2019-04-18,1
MA,2019-04-18,1
DXCM,2019-04-18,1
V,2019-04-18,1
DXCM,2019-04-22,1
ISRG,2019-04-22,1
META,2019-04-22,1
NVDA,2019-04-22,1
ENPH,2019-04-22,1
SHOP,2019-04-22,0
TSLA,2019-04-22,1
FSLR,2019-04-22,1
EBAY,2019-04-22,1
CRM,2019-04-22,1
TGT,2019-04-22,1
MSFT,2019-04-22,1
UNH,2019-04-22,1
COST,2019-04-22,1
BAC,2019-04-22,1
MA,2019-04-22,1
NOW,2019-04-22,1
V,2019-04-22,1
AMD,2019-04-22,0
AMAT,2019-04-22,1
AAPL,2019-04-22,1
JPM,2019-04-22,1
INTC,2019-04-22,0
WFC,2019-04-22,1
GOOGL,2019-04-22,1
BLK,2019-04-22,1
AVGO,2019-04-22,1
QCOM,2019-04-22,1
MU,2019-04-22,0
MDB,2019-04-22,1
NFLX,2019-04-22,1
GS,2019-04-22,0
MS,2019-04-22,1
AMZN,2019-04-22,1
WMT,2019-04-22,1
PYPL,2019-04-22,1
NOW,2019-04-23,0
NFLX,2019-04-23,0
GOOGL,2019-04-23,0
AMD,2019-04-23,1
AVGO,2019-04-23,0
INTC,2019-04-23,0
TGT,2019-04-23,1
MU,2019-04-23,1
DXCM,2019-04-23,1
AMZN,2019-04-23,0
EBAY,2019-04-23,1
ISRG,2019-04-23,1
WFC,2019-04-23,1
BLK,2019-04-23,1
WMT,2019-04-23,1
SHOP,2019-04-23,0
PYPL,2019-04-23,1
V,2019-04-23,0
MDB,2019-04-23,0
MS,2019-04-23,1
FSLR,2019-04-23,1
MA,2019-04-23,1
QCOM,2019-04-23,1
AMAT,2019-04-23,1
GS,2019-04-23,0
BAC,2019-04-23,0
UNH,2019-04-23,0
META,2019-04-23,0
CRM,2019-04-23,0
TSLA,2019-04-23,0
NVDA,2019-04-23,1
COST,2019-04-23,1
ENPH,2019-04-23,1
AAPL,2019-04-23,0
MSFT,2019-04-23,0
JPM,2019-04-23,0
TGT,2019-04-24,0
V,2019-04-24,0
UNH,2019-04-24,1
CRM,2019-04-24,1
NOW,2019-04-24,1
AMAT,2019-04-24,0
AMZN,2019-04-24,1
MA,2019-04-24,1
BAC,2019-04-24,1
GOOGL,2019-04-24,1
COST,2019-04-24,0
AMD,2019-04-24,0
MSFT,2019-04-24,1
SHOP,2019-04-24,0
WFC,2019-04-24,1
META,2019-04-24,1
TSLA,2019-04-24,0
DXCM,2019-04-24,0
NVDA,2019-04-24,0
ENPH,2019-04-24,1
JPM,2019-04-24,1
MU,2019-04-24,0
GS,2019-04-24,1
AAPL,2019-04-24,0
AVGO,2019-04-24,0
QCOM,2019-04-24,0
MS,2019-04-24,0
FSLR,2019-04-24,0
MDB,2019-04-24,1
PYPL,2019-04-24,1
NFLX,2019-04-24,0
ISRG,2019-04-24,1
WMT,2019-04-24,0
BLK,2019-04-24,0
EBAY,2019-04-24,0
INTC,2019-04-24,0
ENPH,2019-04-25,1
TSLA,2019-04-25,0
EBAY,2019-04-25,1
PYPL,2019-04-25,1
WMT,2019-04-25,0
BLK,2019-04-25,1
MU,2019-04-25,0
SHOP,2019-04-25,1
MA,2019-04-25,1
WFC,2019-04-25,1
AAPL,2019-04-25,0
AMAT,2019-04-25,1
AMD,2019-04-25,1
V,2019-04-25,1
BAC,2019-04-25,1
COST,2019-04-25,0
UNH,2019-04-25,1
CRM,2019-04-25,1
INTC,2019-04-25,0
FSLR,2019-04-25,1
MDB,2019-04-25,1
QCOM,2019-04-25,1
TGT,2019-04-25,0
AMZN,2019-04-25,1
GOOGL,2019-04-25,1
NOW,2019-04-25,1
NFLX,2019-04-25,1
MS,2019-04-25,1
DXCM,2019-04-25,1
AVGO,2019-04-25,0
META,2019-04-25,0
MSFT,2019-04-25,1
NVDA,2019-04-25,0
GS,2019-04-25,1
ISRG,2019-04-25,1
JPM,2019-04-25,1
SHOP,2019-04-26,1
MA,2019-04-26,1
GS,2019-04-26,1
AMZN,2019-04-26,0
EBAY,2019-04-26,0
V,2019-04-26,1
INTC,2019-04-26,0
MS,2019-04-26,1
ENPH,2019-04-26,0
MDB,2019-04-26,0
PYPL,2019-04-26,1
WMT,2019-04-26,1
BLK,2019-04-26,1
MU,2019-04-26,1
AAPL,2019-04-26,1
AMAT,2019-04-26,0
WFC,2019-04-26,1
AMD,2019-04-26,0
BAC,2019-04-26,1
COST,2019-04-26,1
UNH,2019-04-26,1
CRM,2019-04-26,0
QCOM,2019-04-26,1
JPM,2019-04-26,1
FSLR,2019-04-26,1
NFLX,2019-04-26,0
TGT,2019-04-26,1
GOOGL,2019-04-26,1
NOW,2019-04-26,1
NVDA,2019-04-26,1
AVGO,2019-04-26,1
DXCM,2019-04-26,1
MSFT,2019-04-26,0
ISRG,2019-04-26,0
META,2019-04-26,1
TSLA,2019-04-26,1
QCOM,2019-04-29,0
CRM,2019-04-29,0
TGT,2019-04-29,0
AMZN,2019-04-29,0
COST,2019-04-29,1
GOOGL,2019-04-29,0
MS,2019-04-29,0
MA,2019-04-29,1
MDB,2019-04-29,1
WFC,2019-04-29,1
TSLA,2019-04-29,0
NFLX,2019-04-29,0
MU,2019-04-29,0
SHOP,2019-04-29,1
DXCM,2019-04-29,0
V,2019-04-29,1
JPM,2019-04-29,0
BAC,2019-04-29,0
AMAT,2019-04-29,0
INTC,2019-04-29,0
FSLR,2019-04-29,0
PYPL,2019-04-29,1
AVGO,2019-04-29,1
META,2019-04-29,0
AMD,2019-04-29,0
ISRG,2019-04-29,1
UNH,2019-04-29,0
AAPL,2019-04-29,0
ENPH,2019-04-29,0
NOW,2019-04-29,0
NVDA,2019-04-29,1
MSFT,2019-04-29,1
EBAY,2019-04-29,1
WMT,2019-04-29,1
BLK,2019-04-29,1
GS,2019-04-29,0
BAC,2019-04-30,0
DXCM,2019-04-30,0
AMD,2019-04-30,0
MU,2019-04-30,0
FSLR,2019-04-30,0
AMZN,2019-04-30,0
MSFT,2019-04-30,0
TGT,2019-04-30,0
INTC,2019-04-30,0
AVGO,2019-04-30,1
EBAY,2019-04-30,0
MDB,2019-04-30,0
NFLX,2019-04-30,1
WFC,2019-04-30,0
AMAT,2019-04-30,0
GOOGL,2019-04-30,0
AAPL,2019-04-30,1
NOW,2019-04-30,0
WMT,2019-04-30,0
BLK,2019-04-30,0
ENPH,2019-04-30,1
MS,2019-04-30,0
PYPL,2019-04-30,0
TSLA,2019-04-30,0
CRM,2019-04-30,0
META,2019-04-30,0
COST,2019-04-30,0
JPM,2019-04-30,0
GS,2019-04-30,0
NVDA,2019-04-30,0
SHOP,2019-04-30,1
UNH,2019-04-30,0
MA,2019-04-30,0
V,2019-04-30,0
QCOM,2019-04-30,1
ISRG,2019-04-30,0
WFC,2019-05-01,1
MA,2019-05-01,0
AMAT,2019-05-01,1
MDB,2019-05-01,0
CRM,2019-05-01,0
WMT,2019-05-01,0
GOOGL,2019-05-01,0
NFLX,2019-05-01,1
TGT,2019-05-01,1
NVDA,2019-05-01,1
AAPL,2019-05-01,0
V,2019-05-01,0
NOW,2019-05-01,0
QCOM,2019-05-01,1
MSFT,2019-05-01,0
JPM,2019-05-01,1
TSLA,2019-05-01,1
MU,2019-05-01,1
AMD,2019-05-01,1
BAC,2019-05-01,1
GS,2019-05-01,1
AVGO,2019-05-01,0
BLK,2019-05-01,0
AMZN,2019-05-01,0
SHOP,2019-05-01,1
ENPH,2019-05-01,0
META,2019-05-01,0
ISRG,2019-05-01,1
EBAY,2019-05-01,0
UNH,2019-05-01,1
PYPL,2019-05-01,0
INTC,2019-05-01,0
FSLR,2019-05-01,0
MS,2019-05-01,1
DXCM,2019-05-01,1
COST,2019-05-01,1
PYPL,2019-05-02,1
AMZN,2019-05-02,1
ISRG,2019-05-02,1
NFLX,2019-05-02,1
DXCM,2019-05-02,1
JPM,2019-05-02,1
META,2019-05-02,1
WMT,2019-05-02,1
MDB,2019-05-02,1
TSLA,2019-05-02,1
FSLR,2019-05-02,1
AVGO,2019-05-02,0
NVDA,2019-05-02,0
MS,2019-05-02,1
GOOGL,2019-05-02,1
QCOM,2019-05-02,1
COST,2019-05-02,1
EBAY,2019-05-02,1
BAC,2019-05-02,1
AMD,2019-05-02,0
GS,2019-05-02,1
BLK,2019-05-02,1
ENPH,2019-05-02,1
INTC,2019-05-02,1
SHOP,2019-05-02,1
MU,2019-05-02,1
CRM,2019-05-02,1
MA,2019-05-02,1
TGT,2019-05-02,0
AAPL,2019-05-02,1
MSFT,2019-05-02,1
NOW,2019-05-02,1
UNH,2019-05-02,0
AMAT,2019-05-02,1
WFC,2019-05-02,1
V,2019-05-02,1
TSLA,2019-05-03,1
COST,2019-05-03,0
AMZN,2019-05-03,0
PYPL,2019-05-03,0
JPM,2019-05-03,0
MSFT,2019-05-03,0
V,2019-05-03,1
UNH,2019-05-03,1
BLK,2019-05-03,0
NVDA,2019-05-03,0
SHOP,2019-05-03,1
ISRG,2019-05-03,1
META,2019-05-03,0
CRM,2019-05-03,0
MA,2019-05-03,1
GS,2019-05-03,0
MS,2019-05-03,0
AAPL,2019-05-03,0
ENPH,2019-05-03,0
TGT,2019-05-03,1
WMT,2019-05-03,1
FSLR,2019-05-03,0
AMAT,2019-05-03,0
MU,2019-05-03,0
INTC,2019-05-03,0
WFC,2019-05-03,0
DXCM,2019-05-03,0
MDB,2019-05-03,1
GOOGL,2019-05-03,1
QCOM,2019-05-03,0
NFLX,2019-05-03,0
NOW,2019-05-03,1
AVGO,2019-05-03,0
EBAY,2019-05-03,0
BAC,2019-05-03,0
AMD,2019-05-03,0
V,2019-05-06,0
UNH,2019-05-06,0
AMAT,2019-05-06,0
NVDA,2019-05-06,0
AAPL,2019-05-06,0
CRM,2019-05-06,0
FSLR,2019-05-06,1
COST,2019-05-06,0
BLK,2019-05-06,0
WFC,2019-05-06,0
MU,2019-05-06,0
JPM,2019-05-06,0
PYPL,2019-05-06,0
AMD,2019-05-06,0
MS,2019-05-06,0
MDB,2019-05-06,0
BAC,2019-05-06,0
META,2019-05-06,0
MA,2019-05-06,0
GOOGL,2019-05-06,0
TGT,2019-05-06,0
AVGO,2019-05-06,0
INTC,2019-05-06,0
TSLA,2019-05-06,0
ENPH,2019-05-06,1
NOW,2019-05-06,0
NFLX,2019-05-06,0
EBAY,2019-05-06,0
GS,2019-05-06,0
WMT,2019-05-06,0
MSFT,2019-05-06,0
SHOP,2019-05-06,0
DXCM,2019-05-06,0
AMZN,2019-05-06,0
ISRG,2019-05-06,0
QCOM,2019-05-06,0
WMT,2019-05-07,0
GOOGL,2019-05-07,0
FSLR,2019-05-07,0
NFLX,2019-05-07,0
AAPL,2019-05-07,1
DXCM,2019-05-07,0
ISRG,2019-05-07,1
